2023-06-27 11:38:21 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 109
2023-06-27 14:45:22 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:45:37 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:45:52 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:46:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:46:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:46:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:46:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:47:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:47:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:47:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:47:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:48:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:48:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:48:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:48:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:49:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:49:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:49:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:49:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:50:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:50:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:50:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:50:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:51:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:51:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:51:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:51:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:52:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:52:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:52:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:52:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:53:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:53:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:53:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:53:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:54:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:54:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:54:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:54:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:55:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:55:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:55:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:55:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:56:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:56:23 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:56:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:56:53 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:57:08 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:57:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:57:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:57:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:58:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:58:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:58:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:58:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:59:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:59:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 114
2023-06-27 14:59:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 115
2023-06-27 14:59:26 | INFO | stdout | [32mINFO[0m:     127.0.0.1:57308 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 14:59:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 115
2023-06-27 14:59:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 115
2023-06-27 14:59:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 115
2023-06-27 15:00:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 115
2023-06-27 15:00:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 115
2023-06-27 15:00:36 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 116
2023-06-27 15:00:36 | INFO | stdout | [32mINFO[0m:     127.0.0.1:35190 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:00:38 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 116
2023-06-27 15:00:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 116
2023-06-27 15:00:43 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 117
2023-06-27 15:00:43 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52700 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:00:45 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 117
2023-06-27 15:00:50 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 118
2023-06-27 15:00:50 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52702 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:00:51 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 118
2023-06-27 15:00:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 118
2023-06-27 15:01:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 118
2023-06-27 15:01:12 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 119
2023-06-27 15:01:12 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36488 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:01:14 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 119
2023-06-27 15:01:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 119
2023-06-27 15:01:35 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 120
2023-06-27 15:01:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:45346 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:01:37 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 120
2023-06-27 15:01:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 120
2023-06-27 15:01:42 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 121
2023-06-27 15:01:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:43250 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:01:45 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 121
2023-06-27 15:01:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 121
2023-06-27 15:02:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 121
2023-06-27 15:02:15 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=4, locked=False). global_counter: 122
2023-06-27 15:02:15 | INFO | stdout | [32mINFO[0m:     127.0.0.1:35660 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2023-06-27 15:02:18 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:02:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:02:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:02:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:03:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:03:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:03:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:03:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:04:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:04:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:04:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:04:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:05:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:05:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:05:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:05:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:06:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:06:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:06:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:06:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:07:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:07:24 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:07:39 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:07:54 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:08:09 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:08:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:08:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:08:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:09:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:09:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:09:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:09:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:10:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:10:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:10:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:10:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:11:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:11:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:11:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:11:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:12:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:12:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:12:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:12:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:13:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:13:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:13:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:13:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:14:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:14:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:14:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:14:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:15:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:15:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:15:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:15:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:16:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:16:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:16:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:16:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:17:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:17:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:17:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:17:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:18:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:18:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:18:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:18:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:19:10 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:19:25 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:19:40 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:19:55 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:20:11 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:20:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:20:41 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:20:56 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:21:11 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:21:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:21:41 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:21:56 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:22:11 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:22:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:22:41 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:22:56 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:23:11 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:23:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:23:41 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:23:56 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:24:11 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:24:26 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
2023-06-27 15:24:41 | INFO | model_worker | Send heart beat. Models: ['llava_v1_p1f1']. Semaphore: Semaphore(value=5, locked=False). global_counter: 122
